TaxaID	superkingdom	phylum	class	order	family	genus	species	unique	Prevalence	FistQuantile	Median	Mean	ThirdQuantile	Max
556499	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium acidifaciens	556499	0.0181818181818182	0	0	2.76852781317116e-05	0	0.00477223427331887
488446	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia latens	488446	0.0954545454545455	0	0	2.85660591994541e-05	0	0.000649772579597141
488731	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia seminalis	488731	0.131818181818182	0	0	5.07193452763891e-05	0	0.00155620651775906
1827469	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. GW460-12-10-14-LB2	1827469	0.290909090909091	0	0	0.0059194286104453	0.000235920663276915	0.161822748475063
60550	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pyrrocinia	60550	0.0909090909090909	0	0	2.91926939895886e-05	0	0.00155620651775906
265293	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia ubonensis	265293	0.118181818181818	0	0	4.60054192564003e-05	0	0.0010507355148604
488732	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia diffusa	488732	0.109090909090909	0	0	4.91271665610476e-05	0	0.0022885389967045
157691	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia shahii	157691	0.0181818181818182	0	0	8.6030512726851e-06	0	0.00128700128700129
882378	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Mycetohabitans	Mycetohabitans rhizoxinica	882378	0.0727272727272727	0	0	1.43688591144849e-05	0	0.000466442083441306
2705548	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia sp. SBC1	2705548	0.118181818181818	0	0	5.87914387432464e-05	0	0.00288243771875643
109328	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia trevisanii	109328	0.0181818181818182	0	0	7.69487349707654e-06	0	0.00102145045965271
1332188	Bacteria	Candidatus Saccharibacteria	Candidatus Saccharimonadia	Candidatus Saccharimonadales	Candidatus Saccharimonadaceae	Candidatus Saccharimonas	Candidatus Saccharimonas aalborgensis	1332188	0.0181818181818182	0	0	5.04809390844559e-06	0	0.000564865373752589
1660080	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. RM16192	1660080	0.0272727272727273	0	0	1.4627407049467e-05	0	0.00111781801922647
520	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis	520	0.0727272727272727	0	0	3.40473445512719e-05	0	0.00196078431372549
1179670	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus sp. KBS0714	1179670	0.0272727272727273	0	0	2.03939550597218e-05	0	0.00370141887723627
2518599	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea sp. XY-2	2518599	0.0909090909090909	0	0	3.62225060059926e-05	0	0.00109371402256505
1633	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis	1633	0.0409090909090909	0	0	0.000947153963513417	0	0.105511069241639
1469502	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Burkholderiales_unclassified	Burkholderiales bacterium GJ-E10	1469502	0.05	0	0	8.37312558570826e-05	0	0.00558436378141205
93222	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea sputorum	93222	0.0454545454545455	0	0	1.84667823251693e-05	0	0.000854027066088556
269673	Bacteria	Bacillota	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus	Sporolactobacillus terrae	269673	0.0136363636363636	0	0	0.000202877986219192	0	0.0436991869918699
445709	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea thiooxydans	445709	0.05	0	0	7.44387591121952e-06	0	0.000300210147102972
1891094	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea fibrosis	1891094	0.0545454545454545	0	0	1.2588437237682e-05	0	0.000838574423480084
93221	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea pulmonicola	93221	0.0454545454545455	0	0	1.82314651216636e-05	0	0.00287799362729983
682634	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia plymuthica	682634	0.0818181818181818	0	0	4.50336585248815e-05	0	0.00231920725279359
1823760	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurellaceae_unclassified	Pasteurellaceae bacterium RH1A	1823760	0.00909090909090909	0	0	9.58843952519703e-06	0	0.00131169044105591
1229205	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phenoliruptrix	1229205	0.0590909090909091	0	0	1.28599682891732e-05	0	0.000649772579597141
1750	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia propionica	1750	0.0136363636363636	0	0	1.39642216814384e-05	0	0.00255362614913177
2479393	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. LTGT-11-2Z	2479393	0.240909090909091	0	0	0.0017289603558596	0	0.177374301675978
1329	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus canis	1329	0.0136363636363636	0	0	0.000320362263057367	0	0.0686078978859194
192812	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Qipengyuania	Qipengyuania flava	192812	0.186363636363636	0	0	9.73367806566647e-05	0	0.00395088093966898
456	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella jordanis	456	0.0363636363636364	0	0	1.0994919889756e-05	0	0.000980392156862745
267128	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis granuli	267128	0.0318181818181818	0	0	1.0649436507356e-05	0	0.000838574423480084
454	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella israelensis	454	0.0227272727272727	0	0	9.9388975319011e-06	0	0.00123456790123457
246	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium balustinum	246	0.0181818181818182	0	0	1.26984239700865e-05	0	0.001429985700143
2211140	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Acidisarcina	Acidisarcina polymorpha	2211140	0.00909090909090909	0	0	2.39371074860803e-05	0	0.00432365657813465
270351	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium aquaticum	270351	0.0727272727272727	0	0	0.000292144560741963	0	0.0249643366619116
1617967	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella	Granulicella sp. 5B5	1617967	0.00909090909090909	0	0	3.6144697124497e-05	0	0.00754005655042413
71999	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria palustris	71999	0.0136363636363636	0	0	1.15085483195033e-05	0	0.00137575236457438
134537	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia fungorum	134537	0.0636363636363636	0	0	0.000116195788252831	0	0.0057095006090134
2703788	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter	Edaphobacter sp. 12200R-103	2703788	0.00909090909090909	0	0	9.9470686322509e-05	0	0.0216776625824694
1467	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lederbergia	Lederbergia lenta	1467	0.0272727272727273	0	0	9.48098649678052e-05	0	0.0181393431359077
2202825	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium durans	2202825	0.0772727272727273	0	0	0.00175071064929147	0	0.349857346647646
1348774	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus naphthovorans	1348774	0.0272727272727273	0	0	1.1151040456025e-05	0	0.0014659449706811
1146883	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus	Blastococcus saxobsidens	1146883	0.0272727272727273	0	0	3.33101304138741e-05	0	0.00276243093922652
1170318	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum	1170318	0.0590909090909091	0	0	0.000419099054688314	0	0.0550309825907347
1252	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc carnosum	1252	0.0136363636363636	0	0	0.000144369644207692	0	0.0230769230769231
233412	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	[Haemophilus] ducreyi	233412	0.0272727272727273	0	0	3.08969219025419e-05	0	0.00459091654369569
2498451	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera mangrovi	2498451	0.0363636363636364	0	0	0.000291174737884743	0	0.0275590551181102
116090	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Caloranaerobacter	Caloranaerobacter azorensis	116090	0.0318181818181818	0	0	1.86924660347088e-05	0	0.00236574402649633
1324350	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter equi	1324350	0.0227272727272727	0	0	9.26499376009712e-06	0	0.000850661625708885
157688	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia hofstadii	157688	0.0136363636363636	0	0	5.02771805787905e-06	0	0.000511980339954946
2724619	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. NEB161	2724619	0.05	0	0	0.000328986588947747	0	0.0294117647058824
554406	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia hongkongensis	554406	0.0227272727272727	0	0	1.40087240281218e-05	0	0.00153217568947906
1440763	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	Luteibacter rhizovicinus	1440763	0.00909090909090909	0	0	0.00014002398894334	0	0.0232295199917772
123824	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Frederiksenia	Frederiksenia canicola	123824	0.00909090909090909	0	0	1.82703264884765e-05	0	0.00262338088211182
152268	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	Metabacillus litoralis	152268	0.0136363636363636	0	0	7.94585716609724e-06	0	0.00131801920542271
202954	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter tandoii	202954	0.0272727272727273	0	0	2.32621965353416e-05	0	0.00223048327137546
2136182	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter cumulans	2136182	0.0181818181818182	0	0	7.68333968764552e-06	0	0.001058506543495
1906744	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter	Rodentibacter heylii	1906744	0.0181818181818182	0	0	1.12448985738139e-05	0	0.00131169044105591
46127	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus felis	46127	0.0181818181818182	0	0	3.83131004617812e-05	0	0.00639503014799927
153496	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Kozakia	Kozakia baliensis	153496	0.00909090909090909	0	0	2.45139788005331e-05	0	0.00371747211895911
120045	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas mobilis	120045	0.136363636363636	0	0	6.2109290486806e-05	0	0.00202631393794414
458233	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus caseolyticus	458233	0.0227272727272727	0	0	2.229944795436e-05	0	0.00324939073923639
42858	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus	Mammaliicoccus lentus	42858	0.0181818181818182	0	0	0.000390043558127762	0	0.0851528384279476
1231624	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia	Asaia bogorensis	1231624	0.0181818181818182	0	0	1.77613213739e-05	0	0.00148698884758364
476157	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter ishigakiensis	476157	0.0318181818181818	0	0	1.91158660888924e-05	0	0.00285760940561724
312306	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila	312306	0.0227272727272727	0	0	1.01634101950749e-05	0	0.000813068223815507
698761	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium tropici	698761	0.0227272727272727	0	0	0.000109148850108737	0	0.0149447693307342
2048897	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. NXC24	2048897	0.109090909090909	0	0	0.00123594855804704	0	0.0761421319796954
1842536	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium sp. RAC06	1842536	0.0136363636363636	0	0	1.95961716694472e-05	0	0.00384160756501182
446860	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria flava	446860	0.0181818181818182	0	0	7.97805823917238e-06	0	0.000789058390320884
2601898	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum sp. UKPF54	2601898	0.0409090909090909	0	0	0.000109400655303339	0	0.0195530726256983
279113	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas pratensis	279113	0.0272727272727273	0	0	2.47943587036699e-05	0	0.00279329608938547
115778	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc gasicomitatum	115778	0.0136363636363636	0	0	5.83754909911892e-05	0	0.0103185284881113
2080419	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. NW-56	2080419	0.0272727272727273	0	0	0.000116289896587799	0	0.00931847250137036
546414	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus deserti	546414	0.0136363636363636	0	0	3.57522817851684e-05	0	0.00718317085684967
459472	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Planococcus	Planococcus glaciei	459472	0.0136363636363636	0	0	4.1877209543202e-05	0	0.0079514240277577
2719588	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria sp. KD4	2719588	0.0181818181818182	0	0	1.29104620339245e-05	0	0.00128700128700129
2714941	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Phycicoccus	Phycicoccus sp. HDW14	2714941	0.0136363636363636	0	0	1.93403574934364e-05	0	0.00323186443638905
46679	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mucidolens	46679	0.0318181818181818	0	0	1.87089182164871e-05	0	0.00279329608938547
1309411	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus soli (ex Cha et al. 2016)	1309411	0.00909090909090909	0	0	1.91061788737163e-05	0	0.00240756663800516
2071607	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas rhizophila	2071607	0.0772727272727273	0	0	3.95762996057657e-05	0	0.00199823714417356
2594265	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Ornithinimicrobium	Ornithinimicrobium ciconiae	2594265	0.00909090909090909	0	0	2.40179374355827e-06	0	0.000480412281084858
758793	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia insecticola	758793	0.0272727272727273	0	0	3.88506681920507e-06	0	0.000283553875236295
317577	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus ficus	317577	0.00909090909090909	0	0	0.000116194600983212	0	0.0246280143663417
182710	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus iheyensis	182710	0.0227272727272727	0	0	1.51949229289329e-05	0	0.00109289617486339
1550728	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Blastomonas fulva	1550728	0.1	0	0	4.12775707165816e-05	0	0.00202631393794414
1265445	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium camelliae	1265445	0.00909090909090909	0	0	6.00057244141901e-06	0	0.00108430468961778
266951	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Qipengyuania	Qipengyuania seohaensis	266951	0.0272727272727273	0	0	2.74481295429103e-05	0	0.00359590965276997
1658665	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Mitsuaria	Mitsuaria sp. 7	1658665	0.209090909090909	0	0	0.00218214751395403	0	0.163293274298967
1945662	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus contaminans	1945662	0.181818181818182	0	0	0.00193912151749664	0	0.170143540669856
323098	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Nitrobacter	Nitrobacter winogradskyi	323098	0.0545454545454545	0	0	4.77752658118553e-05	0	0.0048171275646744
2496847	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuricystis	Sulfuricystis thermophila	2496847	0.0409090909090909	0	0	4.61876915327117e-05	0	0.00287081339712919
1325107	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium zhanjiangense	1325107	0.05	0	0	2.75323873652849e-05	0	0.00218742804513009
674703	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Rhodoplanes	Rhodoplanes sp. Z2-YC6860	674703	0.0818181818181818	0	0	0.000488608103991339	0	0.0443731622560813
135740	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus kondratievae	135740	0.113636363636364	0	0	0.000931307292992326	0	0.0989473684210526
460265	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium nodulans	460265	0.0318181818181818	0	0	1.13625615966537e-05	0	0.000942507068803016
1267766	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceibacterium	Croceibacterium atlanticum	1267766	0.0227272727272727	0	0	3.34423411990825e-06	0	0.000574382538770821
316056	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodopseudomonas	Rhodopseudomonas palustris	316056	0.172727272727273	0	0	0.000330800701115499	0	0.0186831738885763
476	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella bovis	476	0.00909090909090909	0	0	7.16471046526568e-06	0	0.00138004246284501
904039	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. NEB 688	904039	0.0318181818181818	0	0	5.5724701965505e-05	0	0.00543478260869565
580340	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae	Thermovirga	Thermovirga lienii	580340	0.00909090909090909	0	0	1.28618155860558e-05	0	0.00194931773879142
1416914	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea pnomenusa	1416914	0.0409090909090909	0	0	0.000141044654194957	0	0.0137254901960784
421525	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Kaistella	Kaistella haifensis	421525	0.0136363636363636	0	0	1.54810768023652e-05	0	0.00232583297273907
2233999	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Skermanella	Skermanella pratensis	2233999	0.0227272727272727	0	0	3.63476285526344e-05	0	0.00511980339954946
187491	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glaucum	187491	0.0136363636363636	0	0	6.06175782523777e-06	0	0.00102396067990989
1348662	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium argentoratense	1348662	0.00909090909090909	0	0	8.40716348919994e-05	0	0.0179837793362849
266	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus denitrificans	266	0.1	0	0	0.000210509894581437	0	0.00927033492822966
2664374	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Actinomarinicola tropica	2664374	0.0181818181818182	0	0	1.57975174835429e-05	0	0.00231570822076418
93219	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea norimbergensis	93219	0.05	0	0	0.000154314377029258	0	0.0103388856978748
959	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus	959	0.0454545454545455	0	0	4.41964681052162e-05	0	0.00229753015508329
216778	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas rhizophila	216778	0.0227272727272727	0	0	6.53118882007651e-05	0	0.0132978723404255
477680	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Filimonas	Filimonas lacunae	477680	0.0363636363636364	0	0	1.86425393050471e-05	0	0.00223089793641941
1813871	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Panacibacter	Panacibacter ginsenosidivorans	1813871	0.0136363636363636	0	0	2.31913221515593e-05	0	0.00325059101654846
28087	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella sainthelensi	28087	0.0363636363636364	0	0	3.1048022010903e-05	0	0.00392156862745098
2604421	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga sp. XS-30	2604421	0.0409090909090909	0	0	1.55643636283733e-05	0	0.000980392156862745
929713	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	Niabella soli	929713	0.0227272727272727	0	0	2.08503582303286e-05	0	0.00280732860520095
1622	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus murinus	1622	0.0181818181818182	0	0	1.88140880015925e-05	0	0.00387596899224806
452	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella spiritensis	452	0.0181818181818182	0	0	5.55638680738855e-06	0	0.000617283950617284
2502779	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Pseudocnuella	Pseudocnuella soli	2502779	0.0272727272727273	0	0	1.3945531896392e-05	0	0.00129125978532806
2315862	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea soli	2315862	0.0318181818181818	0	0	4.39929844997327e-05	0	0.00325059101654846
1585976	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella	Bergeyella cardium	1585976	0.0272727272727273	0	0	2.96871798520735e-05	0	0.00245919964229823
1234841	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter xinganensis	1234841	0.0181818181818182	0	0	5.68562109738397e-05	0	0.00575598725459965
1532023	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Qipengyuania	Qipengyuania sediminis	1532023	0.122727272727273	0	0	0.000108944629334008	0	0.00459317585301837
2703789	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp. 14171R-50	2703789	0.0318181818181818	0	0	0.000248292950671214	0	0.0202005730659026
551996	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter gossypii	551996	0.0136363636363636	0	0	1.47359592210356e-05	0	0.00286532951289398
1550579	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter gotjawali	1550579	0.0227272727272727	0	0	7.62567777953372e-05	0	0.00730860588342774
66969	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella waltersii	66969	0.0181818181818182	0	0	9.6295489830173e-06	0	0.000980392156862745
33050	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis macrogoltabida	33050	0.0454545454545455	0	0	0.000130287203668571	0	0.0126886145404664
1515612	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis fribergensis	1515612	0.0590909090909091	0	0	0.000435656325909752	0	0.0583752476756592
450851	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium zucineum	450851	0.0272727272727273	0	0	0.000177566643257088	0	0.036144578313253
1898474	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus sp. IME1552	1898474	0.0227272727272727	0	0	0.000104563335226059	0	0.0142160844841592
2201350	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium parvum	2201350	0.0409090909090909	0	0	0.000231831740947832	0	0.0464716006884682
69395	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter henricii	69395	0.0318181818181818	0	0	4.49126800159607e-05	0	0.00516351118760757
